declarationDate,incidentType,declarationType,state,fyDeclared,incidentBeginDate,designatedArea_count,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incident_duration_days,is_ongoing,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp,total_disaster_cost,has_debris,has_emergency,has_roads,has_water,has_buildings,has_utilities,has_parks,historical_median_cost,historical_project_count,historical_large_project_count,log_total_cost,declaration_month,declaration_quarter,fire_ca_flag,historical_median_ihp,historical_median_ha,historical_median_ona,historical_median_pa,historical_median_hmgp,historical_median_catab,historical_median_catc2g,programs_activated,area_bin,area_bin_score,area_bin_score_dr,is_low_program_activation,is_emergency_declaration,area_x_dr,is_biological_em,historical_duration_days
2020-03-13 00:00:00+00:00,Biological,EM,NM,2020,2020-01-20 00:00:00+00:00,2,0,0,1,0,1207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,1,1207.0
2020-03-13 00:00:00+00:00,Biological,EM,NM,2020,2020-01-20 00:00:00+00:00,1,0,0,1,0,1207.0,0,0.0,0.0,0.0,6291372.98,5879787.83,0.0,0.0,6291372.98,1,1,1,1,1,1,1,0.0,0.0,0.0,15.654690043614076,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,1,1207.0
2021-06-25 00:00:00+00:00,Other,EM,FL,2021,2021-06-24 00:00:00+00:00,1,1,0,1,0,10.0,0,1195363.31,701179.76,494183.55,81325662.97,77381975.24,0.0,0.0,82521026.28,1,1,1,1,1,1,1,1597088.45,28.0,2.0,18.228563694950722,6,2,0,0.0,0.0,0.0,1597088.45,0.0,1616903.05,0.0,2,1,1.0,0.0,0,1,0,0,3.0
2021-07-04 00:00:00+00:00,Severe Storm,EM,FL,2021,2021-07-04 00:00:00+00:00,37,0,0,1,0,4.0,0,0.0,0.0,0.0,2157862.51,1993375.99,0.0,0.0,2157862.51,1,1,1,1,1,1,1,0.0,262.0,0.0,14.584629174421826,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,5.0
2021-08-16 00:00:00+00:00,Hurricane,EM,FL,2021,2021-08-13 00:00:00+00:00,23,0,0,1,0,6.0,0,0.0,0.0,0.0,10578.04,9708.41,0.0,0.0,10578.04,1,1,1,1,1,1,1,19645.54,41.0,0.0,9.266629964055342,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2021-08-21 00:00:00+00:00,Hurricane,EM,RI,2021,2021-08-20 00:00:00+00:00,6,0,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,6.0,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2021-08-22 00:00:00+00:00,Hurricane,EM,CT,2021,2021-08-21 00:00:00+00:00,10,0,0,1,0,3.0,0,0.0,0.0,0.0,216592.19,215922.25,0.0,0.0,216592.19,1,1,1,1,1,1,1,19645.54,44.0,0.0,12.285776172611554,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2021-08-22 00:00:00+00:00,Hurricane,EM,NY,2021,2021-08-21 00:00:00+00:00,26,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,259.0,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2021-08-22 00:00:00+00:00,Hurricane,EM,MA,2021,2021-08-20 00:00:00+00:00,1,0,0,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,48.5,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,1,1.0,0.0,1,1,0,0,9.0
2021-08-22 00:00:00+00:00,Hurricane,EM,VT,2021,2021-08-22 00:00:00+00:00,14,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2021-08-27 00:00:00+00:00,Hurricane,EM,LA,2021,2021-08-26 00:00:00+00:00,64,0,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,132.0,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2021-08-28 00:00:00+00:00,Hurricane,EM,MS,2021,2021-08-28 00:00:00+00:00,83,0,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,21.5,0.0,0.0,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2020-03-13 00:00:00+00:00,Biological,EM,OK,2020,2020-01-20 00:00:00+00:00,1,0,0,1,0,1207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,1,1207.0
2021-09-01 00:00:00+00:00,Fire,EM,CA,2021,2021-08-14 00:00:00+00:00,4,0,0,1,0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,6.0
2021-09-02 00:00:00+00:00,Hurricane,EM,NY,2021,2021-09-01 00:00:00+00:00,14,0,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,259.0,0.0,0.0,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2021-09-02 00:00:00+00:00,Hurricane,EM,NJ,2021,2021-09-01 00:00:00+00:00,21,0,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,312.0,0.0,0.0,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2021-09-13 00:00:00+00:00,Coastal Storm,EM,LA,2021,2021-09-12 00:00:00+00:00,64,0,0,1,0,6.0,0,0.0,0.0,0.0,80381.85,80381.85,0.0,0.0,80381.85,1,1,1,1,1,1,1,219505.79,22.0,0.0,11.29455612395586,9,3,0,0.0,0.0,0.0,219505.79,0.0,219505.79,0.0,1,51-100,5.0,0.0,1,1,0,0,6.0
2021-12-11 00:00:00+00:00,Tornado,EM,KY,2022,2021-12-10 00:00:00+00:00,16,0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,254.0,0.0,0.0,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,0.0
2021-12-13 00:00:00+00:00,Tornado,EM,TN,2022,2021-12-10 00:00:00+00:00,9,0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,121.0,0.0,0.0,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,0.0
2021-12-13 00:00:00+00:00,Tornado,EM,IL,2022,2021-12-10 00:00:00+00:00,14,0,0,1,0,0.0,0,0.0,0.0,0.0,252457.03,237542.16,0.0,0.0,252457.03,1,1,1,1,1,1,1,0.0,7.0,0.0,12.439000296060057,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,0.0
2020-03-13 00:00:00+00:00,Biological,EM,OK,2020,2020-01-20 00:00:00+00:00,1,0,0,1,0,1207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,1,1207.0
2020-03-13 00:00:00+00:00,Biological,EM,OK,2020,2020-01-20 00:00:00+00:00,1,0,0,1,0,1207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,1,1207.0
2020-03-13 00:00:00+00:00,Biological,EM,NM,2020,2020-01-20 00:00:00+00:00,1,0,0,1,0,1207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,1,1207.0
2022-07-25 00:00:00+00:00,Other,EM,VI,2022,2022-07-15 00:00:00+00:00,1,0,0,1,0,90.0,0,0.0,0.0,0.0,312742.69,293249.56,0.0,0.0,312742.69,1,1,1,1,1,1,1,1597088.45,4.5,2.0,12.65313925226631,7,3,0,0.0,0.0,0.0,1597088.45,0.0,1616903.05,0.0,1,1,1.0,0.0,1,1,0,0,3.0
2022-08-30 00:00:00+00:00,Other,EM,MS,2022,2022-08-30 00:00:00+00:00,1,0,0,1,0,90.0,0,0.0,0.0,0.0,7182572.15,7154230.03,0.0,0.0,7182572.15,1,1,1,1,1,1,1,1597088.45,22.0,2.0,15.787168254259878,8,3,0,0.0,0.0,0.0,1597088.45,0.0,1616903.05,0.0,1,1,1.0,0.0,1,1,0,0,3.0
2022-09-18 00:00:00+00:00,Hurricane,EM,PR,2022,2022-09-17 00:00:00+00:00,78,0,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,0.0,0.0,0.0,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2022-09-24 00:00:00+00:00,Hurricane,EM,FL,2022,2022-09-23 00:00:00+00:00,69,0,0,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,41.0,0.0,0.0,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2022-09-29 00:00:00+00:00,Hurricane,EM,SC,2022,2022-09-25 00:00:00+00:00,46,0,0,1,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,47.0,0.0,0.0,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2022-10-01 00:00:00+00:00,Hurricane,EM,NC,2023,2022-09-28 00:00:00+00:00,101,0,0,1,0,6.0,0,0.0,0.0,0.0,960363.88,802691.75,0.0,0.0,960363.88,1,1,1,1,1,1,1,19645.54,151.5,0.0,13.77506857456398,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,100+,4.0,0.0,1,1,0,0,9.0
2022-11-08 00:00:00+00:00,Tropical Storm,EM,FL,2023,2022-11-07 00:00:00+00:00,47,0,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2022-11-09 00:00:00+00:00,Tropical Storm,EM,FL,2023,2022-11-07 00:00:00+00:00,7,0,0,1,0,7.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,7.5
2022-11-20 00:00:00+00:00,Winter Storm,EM,NY,2023,2022-11-18 00:00:00+00:00,11,0,0,1,0,3.0,0,0.0,0.0,0.0,1193034.07,1096744.5,0.0,0.0,1193034.07,1,1,1,1,1,1,1,0.0,10.5,0.0,13.992011097127449,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,4.0
2022-12-26 00:00:00+00:00,Winter Storm,EM,NY,2023,2022-12-23 00:00:00+00:00,2,0,0,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,10.5,0.0,0.0,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,4.0
2023-01-09 00:00:00+00:00,Flood,EM,CA,2023,2023-01-08 00:00:00+00:00,41,0,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,386.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,14.0
2023-03-10 00:00:00+00:00,Flood,EM,CA,2023,2023-03-09 00:00:00+00:00,43,0,0,1,0,123.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,386.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,14.0
2023-05-22 00:00:00+00:00,Tropical Storm,EM,MP,2023,2023-05-22 00:00:00+00:00,5,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,7.5
2023-05-22 00:00:00+00:00,Tropical Storm,EM,GU,2023,2023-05-22 00:00:00+00:00,1,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,0,7.5
2023-07-10 00:00:00+00:00,Flood,EM,VT,2023,2023-07-09 00:00:00+00:00,14,0,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,68.5,0.0,0.0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,14.0
2023-08-28 00:00:00+00:00,Tropical Storm,EM,FL,2023,2023-08-27 00:00:00+00:00,49,0,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2023-08-31 00:00:00+00:00,Hurricane,EM,SC,2023,2023-08-29 00:00:00+00:00,46,0,0,1,0,5.0,0,0.0,0.0,0.0,2635138.07,2483112.33,0.0,0.0,2635138.07,1,1,1,1,1,1,1,19645.54,47.0,0.0,14.784446516553505,8,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2023-09-14 00:00:00+00:00,Hurricane,EM,ME,2023,2023-09-15 00:00:00+00:00,16,0,0,1,0,2.0,0,0.0,0.0,0.0,21090.56,21090.56,0.0,0.0,21090.56,1,1,1,1,1,1,1,19645.54,48.0,0.0,9.956628239442818,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,16-50,4.0,0.0,1,1,0,0,9.0
2023-09-15 00:00:00+00:00,Hurricane,EM,MA,2023,2023-09-15 00:00:00+00:00,14,0,0,1,0,2.0,0,0.0,0.0,0.0,194207.73,183012.33,0.0,0.0,194207.73,1,1,1,1,1,1,1,19645.54,48.5,0.0,12.176688787485,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2023-09-27 00:00:00+00:00,Other,EM,LA,2023,2023-09-20 00:00:00+00:00,5,0,0,1,0,142.0,0,0.0,0.0,0.0,33234197.06,32083690.44,0.0,0.0,33234197.06,1,1,1,1,1,1,1,1597088.45,16.0,2.0,17.319089965785025,9,3,0,0.0,0.0,0.0,1597088.45,0.0,1616903.05,0.0,1,2-5,2.0,0.0,1,1,0,0,3.0
2023-10-08 00:00:00+00:00,Tropical Storm,EM,GU,2024,2023-10-08 00:00:00+00:00,1,0,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,0,7.5
2023-10-08 00:00:00+00:00,Tropical Storm,EM,MP,2024,2023-10-09 00:00:00+00:00,5,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,7.5
2023-11-18 00:00:00+00:00,Other,EM,VI,2024,2023-10-25 00:00:00+00:00,1,0,0,1,0,90.0,0,0.0,0.0,0.0,1216773.76,1216773.76,0.0,0.0,1216773.76,1,1,1,1,1,1,1,1597088.45,4.5,2.0,14.0117142767798,10,4,0,0.0,0.0,0.0,1597088.45,0.0,1616903.05,0.0,1,1,1.0,0.0,1,1,0,0,3.0
2024-01-13 00:00:00+00:00,Severe Storm,EM,CT,2024,2024-01-10 00:00:00+00:00,3,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,174.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,5.0
2024-08-03 00:00:00+00:00,Tropical Storm,EM,FL,2024,2024-08-01 00:00:00+00:00,61,0,0,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,7.5
2024-08-05 00:00:00+00:00,Tropical Storm,EM,SC,2024,2024-08-04 00:00:00+00:00,46,0,0,1,0,18.0,0,0.0,0.0,0.0,17716.5,17716.5,0.0,0.0,17716.5,1,1,1,1,1,1,1,0.0,1.0,0.0,9.782308130684411,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2024-08-05 00:00:00+00:00,Tropical Storm,EM,GA,2024,2024-08-04 00:00:00+00:00,55,0,0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,7.5
2024-08-06 00:00:00+00:00,Tropical Storm,EM,NC,2024,2024-08-05 00:00:00+00:00,74,0,0,1,0,14.0,0,0.0,0.0,0.0,5039190.89,3612973.18,0.0,0.0,5039190.89,1,1,1,1,1,1,1,0.0,63.5,0.0,15.43275628790612,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,7.5
2024-08-08 00:00:00+00:00,Tropical Storm,EM,VT,2024,2024-08-08 00:00:00+00:00,14,0,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,7.5
2024-08-13 00:00:00+00:00,Severe Storm,EM,PR,2024,2024-08-13 00:00:00+00:00,78,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,349.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,5.0
2024-08-18 00:00:00+00:00,Tropical Storm,EM,VI,2024,2024-08-13 00:00:00+00:00,3,0,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,14.5,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,7.5
2024-08-21 00:00:00+00:00,Severe Storm,EM,CT,2024,2024-08-18 00:00:00+00:00,3,0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,174.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,5.0
2024-08-25 00:00:00+00:00,Severe Storm,EM,NY,2024,2024-08-18 00:00:00+00:00,1,0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,691.0,0.0,0.0,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,0,0,5.0
2024-09-10 00:00:00+00:00,Hurricane,EM,LA,2024,2024-09-10 00:00:00+00:00,64,0,0,1,0,2.0,0,0.0,0.0,0.0,10236.38,10236.38,0.0,0.0,10236.38,1,1,1,1,1,1,1,19645.54,132.0,0.0,9.233801006480904,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2024-09-24 00:00:00+00:00,Tropical Storm,EM,FL,2024,2024-09-23 00:00:00+00:00,41,0,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2024-09-26 00:00:00+00:00,Tropical Storm,EM,GA,2024,2024-09-24 00:00:00+00:00,159,0,0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100+,4.0,0.0,1,1,0,0,7.5
2024-09-26 00:00:00+00:00,Tropical Storm,EM,NC,2024,2024-09-25 00:00:00+00:00,101,0,0,1,0,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,63.5,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100+,4.0,0.0,1,1,0,0,7.5
2024-09-26 00:00:00+00:00,Hurricane,EM,AL,2024,2024-09-22 00:00:00+00:00,67,0,0,1,0,7.0,0,0.0,0.0,0.0,54376.7,54376.7,0.0,0.0,54376.7,1,1,1,1,1,1,1,19645.54,50.0,0.0,10.903709422330621,9,3,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2024-09-26 00:00:00+00:00,Tropical Storm,EM,SC,2024,2024-09-25 00:00:00+00:00,46,0,0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2024-09-27 00:00:00+00:00,Tropical Storm,EM,TN,2024,2024-09-26 00:00:00+00:00,8,0,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,238.5,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6-15,3.0,0.0,1,1,0,0,7.5
2024-09-29 00:00:00+00:00,Tropical Storm,EM,VA,2024,2024-09-25 00:00:00+00:00,24,0,0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,214.0,0.0,0.0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16-50,4.0,0.0,1,1,0,0,7.5
2024-10-07 00:00:00+00:00,Hurricane,EM,FL,2025,2024-10-05 00:00:00+00:00,51,0,0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,41.0,0.0,0.0,10,4,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,51-100,5.0,0.0,1,1,0,0,9.0
2024-10-08 00:00:00+00:00,Hurricane,EM,FL,2025,2024-10-05 00:00:00+00:00,7,0,0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19645.54,41.0,0.0,0.0,10,4,0,0.0,0.0,0.0,19645.54,0.0,19645.54,0.0,1,6-15,3.0,0.0,1,1,0,0,9.0
2025-02-16 00:00:00+00:00,Severe Storm,EM,KY,2025,2025-02-14 00:00:00+00:00,120,0,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,338.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100+,4.0,0.0,1,1,0,0,5.0
2025-04-02 00:00:00+00:00,Severe Storm,EM,TN,2025,2025-04-02 00:00:00+00:00,95,0,0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,130.0,0.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,5.0
2025-04-03 00:00:00+00:00,Severe Storm,EM,KY,2025,2025-04-02 00:00:00+00:00,120,0,0,1,0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,338.0,0.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100+,4.0,0.0,1,1,0,0,5.0
2025-04-05 00:00:00+00:00,Severe Storm,EM,AR,2025,2025-04-02 00:00:00+00:00,75,0,0,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,235.0,0.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51-100,5.0,0.0,1,1,0,0,5.0
2025-07-10 00:00:00+00:00,Flood,EM,NM,2025,2025-06-23 00:00:00+00:00,4,0,0,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,76.0,0.0,0.0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2-5,2.0,0.0,1,1,0,0,14.0
